I
1100 Version - data cycle 2306, build 20240704, metadata AwyXP1100. Copyright (c) 2024 Navigraph, Datasource Jeppesen

OPIKI FZ 11 PIPLO FZ 11 N 1  60 245 L434
OPIKI FZ 11 PIPLO FZ 11 N 2 245 600 UL434
OPIKI FZ 11 TUSOX FZ 11 N 2 245 600 UT419
OPILY K3 11 OPLOW K3 11 N 1  39 179 V344
OPIMO VE 11 PAGDA VE 11 N 1  75 460 W137
OPIMO VE 11 PAGDA VE 11 N 2  75 460 Q18-W137
OPIMU ZB 11 UKDUM ZB 11 F 1   0 600 W201
OPIMU ZB 11 UKDUM ZB 11 F 2   0 600 W201
OPIPO YB 11 NODOR YB 11 F 1   0 600 Y79
OPIPO YB 11 NODOR YB 11 F 2   0 600 Y79
OPIRA VA 11 OSIRI VA 11 N 1 100 460 A474
OPIRA VA 11 OSIRI VA 11 N 2 100 460 A474
OPIRA VA 11 OSUPI VO 11 N 2 280 460 T5
OPJOT ED 11 ELSOB ED 11 F 1  40 660 M105
OPJOT ED 11 ELSOB ED 11 F 2  40 660 M105
OPJOT ED 11 GIBMA ED 11 F 1  40 245 T948
OPJOT ED 11 MUBZI ED 11 F 1  40 660 T907
OPJOT ED 11 MUBZI ED 11 F 2  40 660 T907
OPJOT ED 11 STADE ED 11 F 1  40 660 Z594
OPJOT ED 11 STADE ED 11 F 2  40 660 Z594
OPJOT ED 11   WSN ED  2 F 1  40 660 Z612
OPJOT ED 11   WSN ED  2 F 2  40 660 Z612
OPKEB SB 11 SERGI SB 11 N 2 250 600 UZ63
OPKES SB 11 GEMUV SB 11 F 1 150 235 Z1
OPKES SB 11 PONVU SB 11 F 1 150 245 Z47
OPKES SB 11 PONVU SB 11 F 2 250 600 UZ23
OPKES SB 11 VANEP SB 11 F 2 250 600 UZ24
OPKIR SB 11 PANOK SB 11 N 1 150 245 Z63
OPKUD SB 11 OPREM SB 11 N 2 250 600 UZ56
OPKUL SP 11 TOMIX SP 11 N 2 250 600 UL300
OPKUV SB 11 OPTIV SB 11 F 2 260 600 UN741
OPLAN SE 11 PADOL SE 11 N 2 245 600 UN789
OPLAS SA 11   ESQ SA  3 F 1 105 245 W41
OPLEM SB 11 NEVKU SB 11 F 2 250 600 UZ42
OPLEM SB 11 VURON SB 11 F 2 260 600 UM549
OPLES SC 11 OSUVO SC 11 N 1  80 245 T103-T797
OPLES SC 11 SIRAM SC 11 N 2 250 450 UM789
OPLEV SB 11 BOMAG SB 11 F 2 260 600 UZ34
OPLEV SB 11 DEVIT SB 11 F 2 260 600 UZ10
OPLEV SB 11 OPREP SB 11 F 2 250 600 UZ1
OPLEX SB 11 PUBLA SB 11 N 2 250 600 UZ4
OPLIM SB 11 OSARO SB 11 N 2 250 600 UL306
OPLIP SB 11 TOBUX SB 11 N 2 250 600 UZ81
OPLIP SB 11 XOLOK SB 11 N 2 250 600 UZ81
OPLIS SK 11 TIPGA SK 11 N 1  80 245 R640
OPLOL SB 11 UGUDI SB 11 N 2 250 600 UZ20
OPLOP SB 11 UMGON SB 11 N 2 250 600 UZ25
OPLOS MP 11 COLBY MP 11 N 1  50 245 B510
OPLOT SB 11 PADAM SB 11 N 2 250 600 UZ12
OPLOT SB 11 UTBEK SB 11 N 2 250 600 UZ12
OPLOX SB 11 BOMAG SB 11 F 1 160 245 Z73
OPLOX SB 11 MANDU SB 11 F 1 160 245 Z3
OPLOX SB 11 SASBU SB 11 N 2 250 600 UN857
OPLOX SB 11 SATBU SB 11 N 2 250 600 UN857
OPLOX SB 11 TEDOL SB 11 F 2 260 600 UZ34
OPLOX SB 11 TIDNO SB 11 F 2 260 600 UZ40
OPLUD SV 11 OPUTU SV 11 N 2 250 600 UA551-UN669
OPLUK SB 11 OPRET SB 11 N 2 250 600 UZ9
OPLUK SB 11 VAMIL SB 11 N 2 250 600 UZ4
OPLUT SB 11 MOSTI SB 11 F 1 160 245 Z3
OPMAN SB 11 UMGUL SB 11 F 2 260 600 UZ152
OPMED SB 11 OPRUV SB 11 N 2 250 600 UM532
OPMED SB 11 SAPGU SB 11 N 2 250 600 UM532
OPMEL SK 11 REMUK SK 11 N 1 140 245 B689
OPMIR SB 11 UGVIG SB 11 N 2 250 600 UZ63
OPMUC K5 11 RACYR K5 11 N 1  30 179 V221
OPNAD SB 11 ARNIL SB 11 F 1 160 245 Z5
OPNAD SB 11 ARNIL SB 11 F 2 260 600 UZ152
OPNAL SV 11 UBDUG SV 11 N 2 250 600 UL793
OPNED SB 11 SEVIL SB 11 N 2 250 600 UZ14
OPNED SB 11 VACAR SB 11 N 2 250 600 UZ14
OPNEN SB 11 MAVGU SB 11 F 2 260 600 UZ3
OPNEN SB 11 OPRIS SB 11 F 2 250 600 UZ36
OPNEN SB 11 PAKIB SB 11 F 1 150 245 Z32
OPNIN SA 11 DANRU SA 11 F 2 260 450 UN775
OPNIR SK 11 LOLUD SK 11 F 2 250 600 UZ002
OPNOB SB 11 ISISA SB 11 F 2 250 600 UZ22
OPNUP SB 11 SADOR SB 11 N 1 150 245 Z72
OPNUP SB 11 SADOR SB 11 N 2 250 600 UL576
OPOKA EV 11 BETAL EV 11 F 1  95 660 M869
OPOKA EV 11 BETAL EV 11 F 2  95 660 M869
OPOKA EV 11 DOLUN EV 11 F 1  95 660 L198
OPOKA EV 11 DOLUN EV 11 F 2  95 660 L198
OPONI VE 11 PALMU VE 11 F 2 280 460 P628
OPORI YM 11 BOLAM YM 11 F 2   0 600 Q168
OPORU ZG 11 GUDRO ZG 11 F 1   0 600 W56
OPORU ZG 11 GUDRO ZG 11 F 2   0 600 W56
OPOSA YM 11 AUSGA YM 11 F 2   0 600 Q587
OPRAB SB 11 POVLA SV 11 N 2 250 600 UZ24
OPRAB SB 11 POXUM SB 11 N 2 250 600 UM527
OPRAX SB 11 GELVA SB 11 F 2 260 600 UZ25
OPREG SB 11 REGEP SB 11 N 2 250 600 UM417
OPREG SB 11 TOPOV SB 11 N 2 250 600 UM417
OPREG SB 11 UDILO SB 11 N 2 250 600 UZ81
OPREP SB 11 MANDU SB 11 F 2 260 600 UZ40
OPREP SB 11 OPROV SB 11 F 2 250 600 UZ1
OPRET SB 11 SUSDI SB 11 N 2 250 600 UZ18
OPRIC DA 11 IPDAK DA 11 F 1 150 455 UZ111
OPRIC DA 11 IPDAK DA 11 F 2 150 455 UZ111
OPRIM SB 11 IMBAS SB 11 F 2 250 600 UZ93
OPRIS SB 11 DEJAN SB 11 F 2 260 600 UM409
OPRIS SB 11 KODPA SB 11 F 2 250 600 UZ36
OPROG SK 11   PIE SK  3 F 1 120 245 A567
OPROR SB 11 TOGEK SB 11 N 2 250 600 UN857
OPROS SA 11 TOMIV SA 11 N 1 110 245 T657
OPROS SP 11 IRESO SP 11 F 1 200 240 T317
OPROS SP 11 IRESO SP 11 F 2 250 600 UT317
OPROS SP 11 RENON SP 11 F 1 200 240 T325
OPROS SP 11 VADOS SP 11 F 1 200 240 T315
OPROS SP 11 VADOS SP 11 N 2 250 600 UL306-UM527-UT315
OPROV SB 11 GRUFF SB 11 F 2 250 600 UZ1
OPROV SB 11 SARLA SB 11 F 2 250 600 UZ32
OPRUS SK 11 SILIK SV 11 N 2 250 600 UM414
OPRUT SB 11 ENTIT SB 11 F 1 160 245 W57
OPRUV SB 11 PAMUS SB 11 N 2 250 600 UM532
OPRUV SB 11 UMLEX SB 11 N 2 250 600 UZ176
OPSAM SB 11 SIBON SB 11 N 2 250 600 UZ5
OPSEN SV 11 OPTUB SV 11 N 2 250 600 UL304
OPSEN SV 11 POSVA SV 11 N 2 250 600 UA550
OPSIR SA 11 SIPOB SA 11 N 1  50 245 T693
OPSOG SB 11 KIGIL SB 11 F 2 250 600 UM411
OPSOS SU 11 TULIO SB 11 N 1  90 245 G680
OPTEN SB 11 RODOT SB 11 N 2 250 600 UL776
OPTEN SB 11 SUDNA SB 11 N 2 250 600 UM799
OPTES SA 11 PANOT SA 11 N 1  50 245 Z118
OPTIB SB 11 VUGUP SB 11 F 2 250 600 UZ132
OPTIC YM 11 TONIM YB 11 F 2   0 600 Y84
OPTIR SA 11 GEMOP SA 11 F 1  60 245 W25
OPTIR SA 11 GEMOP SA 11 F 2 260 450 UM400
OPTIR SA 11 REPUM SA 11 F 2 250 450 UL550
OPTIV SB 11 ARORI SB 11 F 2 260 600 UN741
OPTOP SP 11 RAXUN SP 11 N 2 250 600 UM776
OPTUB SV 11 UBKET SV 11 N 2 250 600 UP533
OPUDA YB 11 TRUKA YB 11 N 1   0 200 W356
OPUDI YM 11 RUNDA YM 11 N 1   0 200 W675
OPUDI YM 11 VINOP YM 11 N 1   0 200 W466
OPUGO DF 11 VOLBU GA 11 N 2 245 460 UM974
OPULA WS 11 ONAPO WS 11 F 2 240 460 L644
OPULO RJ 11 ONEMU RJ 11 F 2 180 600 R580
OPUNO ZU 11 TAPUN ZU 11 N 1   0 600 W500
OPUNO ZU 11 TAPUN ZU 11 N 2   0 600 W500
OPURA SC 11 REKET SC 11 N 1 100 245 V123
OPURO SB 11 SOTLI SB 11 N 1 150 245 Z26
OPURO SB 11 VUKEB SB 11 N 1 150 245 Z24
OPUTU SV 11 POSVA SV 11 N 2 250 600 UL219
OPUTU SV 11 SIRAS SV 11 N 2 250 600 UL219
OPUVI SA 11   SNT SA  3 F 1  50 245 W10
OPUVI SA 11   SNT SA  3 F 2 250 450 UW10
OPVET SB 11 PULOB SB 11 N 2 250 600 UL540
OPVEX SB 11 POPTI SB 11 N 2 250 600 UM417
OPVEX SB 11 TONOR SB 11 N 2 250 600 UM417
OPVUK SB 11 ILVOL SB 11 F 2 260 600 UZ57
OPVUK SB 11 MOSTI SB 11 F 2 260 600 UZ29
OPVUK SB 11 MUMEN SB 11 F 2 250 600 UZ32
OPVUK SB 11 VAPAR SB 11 F 2 260 600 UZ21
  OQK PA  2 OMPAE PA 11 N 1  33 179 B3
OQQAL LF 11 UTELA LF 11 F 2 265 500 UN858
ORABA SA 11 PAMAK SA 11 N 1 110 245 W24
ORABA SA 11 PAMAK SA 11 N 2 250 450 UW24
ORABU SB 11 LUVTI SB 11 F 2 260 600 UM656
  ORA DA  3 ORSUP GM 11 N 1  65 245 A411
  ORA DA  3 ORSUP GM 11 N 2 245 455 UA411
ORAIL PA 11 SKILA PA 11 N 1  50 179 V438
ORAIL PA 11 ZIBVI PA 11 N 1  50 179 V438
  ORA LR  2 BAVMA LR 11 N 1  55 105 Z942
  ORA LR  2 NARKA LH 11 N 1  55 105 Z942
  ORA LR  2 RULES LR 11 N 1  55 105 M423
  ORA LR  2 RUPUG LR 11 N 1  55 105 Y559
  ORA LR  2 TUVNU LR 11 N 1  55 105 M423
ORAMA NT 11 IDUTA NT 11 F 1  65 660 J31
ORAMA NT 11 IDUTA NT 11 F 2  65 660 J31
ORAMU SA 11 POTRO SA 11 N 1  50 245 T661
ORANG K2 11 RBLEW K2 11 N 1  18 175 T298
ORAPI VA 11   AAE VA  3 F 2 290 460 Q4
ORAPI VA 11 NIXIB VA 11 F 2 290 460 Q25
ORAPO WI 11 IGBOR WI 11 F 2 290 600 T8
ORARA NC 11 OTURI NC 11 N 1   0 460 B596
ORARA NC 11 OTURI NC 11 N 2   0 460 B596
ORARO SB 11 PABIR SB 11 N 2 250 600 UL375-UL695
ORARO SB 11 SALPU SB 11 N 2 290 600 UN873
ORARO SB 11 TASIL SB 11 N 2 290 600 UN873
ORATO SB 11 PAMUG SB 11 N 1 150 245 A314
ORAVA ZY 11 OVTUP ZB 11 F 1   0 600 W576
ORAVA ZY 11 OVTUP ZB 11 F 2   0 600 W576
ORAVA ZY 11 UNSEK ZY 11 N 1   0 600 W201
ORAVA ZY 11 UNSEK ZY 11 N 2   0 600 W201
ORAXU ZY 11 VILIX ZY 11 N 1   0 600 A345-A575
ORAXU ZY 11 VILIX ZY 11 N 2   0 600 A345-A575
ORBAB SK 11   GIR SK  3 F 2 245 600 UM779
ORBAB SK 11 ROLUS SK 11 N 2 250 600 UN420
ORBAD SB 11 UCROK SB 11 N 2 250 600 UZ7
ORBAL SA 11 MOTNO SA 11 F 2 250 450 UZ116
ORBAL SA 11 SEBNI SA 11 F 1 130 245 Z116
ORBAM SB 11 VULPO SB 11 N 1 150 245 Z14
ORBEL HL 11 TAZIT HL 11 N 2 330 600 UM731
ORBEM OE 11 DEBEP OE 11 F 1 255 600 L692
ORBEM OE 11 DEBEP OE 11 F 2 255 600 L692
ORBEM OE 11 RAGPO OE 11 F 1 255 600 Y432
ORBEM OE 11 RAGPO OE 11 F 2 255 600 Y432
ORBIB HE 11 IVOTI HE 11 F 2 260 600 T55
ORBIL LF 11 SALSI LF 11 N 1  65 195 G36
ORBIS LE 11 DISKO LE 11 F 1 115 145 B42-UN864
ORBIS LE 11 DISKO LE 11 F 2 145 660 UN864
ORBOL OM 11 LORID OM 11 F 2 155 600 N300
ORBOL OM 11 UKUVO OM 11 F 1  45 600 G462
ORBOL OM 11 UKUVO OM 11 F 2  45 600 G462
ORBUN YM 11 ISROV YM 11 F 1   0 600 H246
ORBUN YM 11 ISROV YM 11 F 2   0 600 H246
ORCAV EH 11 BATAK EH 11 F 1  95 660 Z310
ORCAV EH 11 BATAK EH 11 F 2  95 660 Z310
ORCCA PA 11 ORVIL PA 11 F 2 180 600 R580
ORDAD OI 11 SILKO OI 11 N 1 190 600 G452
ORDAD OI 11 SILKO OI 11 N 2 190 600 G452
ORDAN OB 11 GIRSI OB 11 F 1  45 460 M444-T444
ORDAN OB 11 GIRSI OB 11 F 2  45 460 M444-T444
ORDAS UE 11 RINTA UE 11 N 1  55 540 B927
ORDAS UE 11 RINTA UE 11 N 2  55 540 B927
ORDIG OB 11 MEDMA OB 11 F 1  45 460 L768-Y856
ORDIG OB 11 MEDMA OB 11 F 2  45 460 L768-Y856
ORDIX HE 11 ORNAS HE 11 N 1  60 600 Q613
ORDIX HE 11 ORNAS HE 11 N 2  60 600 Q613
ORDOB OI 11 VUSUL OI 11 F 1 140 600 A647
ORDOB OI 11 VUSUL OI 11 F 2 140 600 A647
ORDUX OE 11 SIKNU OE 11 F 1 255 600 Y214
ORDUX OE 11 SIKNU OE 11 F 2 255 600 Y214
ORDUX OE 11 TEVOG OE 11 F 1 160 600 H76-Q313
ORDUX OE 11 TEVOG OE 11 F 2 160 600 H76-Q313
OREDE MY 11 RAHAM MB 11 N 1  20 600 BR1L
OREDE MY 11 RAHAM MB 11 N 2  20 600 BR1L
OREGA SK 11 DODGI SK 11 F 1 170 245 R564
OREGI SB 11 ABATE SB 11 F 2 250 600 UZ52
OREGN K1 11 TALEM K1 11 N 1  78 175 T263
OREKA WM 11 NIREN WM 11 F 1  90 460 Y508
OREKA WM 11 NIREN WM 11 F 2  90 460 Y508
ORELE K1 11 UNEPE K1 11 N 1 136 179 V520
ORELU SK 11 TESIR SK 11 N 1 110 245 W10
OREMU OP 11 LOTAT OP 11 F 1  36 400 J170
OREMU OP 11 LOTAT OP 11 F 2  36 400 J170
  ORE RJ  3 IKORU RJ 11 N 1  40 600 V9
  ORE RJ  3 IKORU RJ 11 N 2  40 600 V9
ORESO YM 11 BELEL YM 11 F 2   0 600 Q31
ORETA SE 11 OSIGO SE 11 N 1  70 245 W6
ORETA SE 11 OSIGO SE 11 N 2 250 600 UW6
ORETO SP 11 RONSO SP 11 N 2 250 600 UP776
OREXO SB 11 EDPEM SB 11 F 2 250 600 UL795
  ORF K6  3 BAATT K6 11 N 1   0 450 AR9
  ORF K6  3 BAATT K6 11 N 2   0 450 AR9
  ORF K6  3 SUNNS K7 11 N 1  25 179 V139
  ORF K6  3 VEGHE K6 11 N 1  25 179 V1
ORGEL OB 11 DATEN OB 11 F 1  45 460 P708
ORGEL OB 11 DATEN OB 11 F 2  45 460 P708
ORGON HL 11 MISIK HL 11 F 1  65 600 N68
ORGON HL 11 MISIK HL 11 F 2  65 600 N68
ORGON HL 11 RAMLI HL 11 N 1 195 600 UP32
ORGON HL 11 RAMLI HL 11 N 2 195 600 UP32
ORGUN US 11 URENA US 11 N 1  55 405 W258
ORGUN US 11 URENA US 11 N 2  55 405 W258
ORHIM UM 11 REWED UM 11 N 1  95 460 M863
ORHIM UM 11 REWED UM 11 N 2  95 460 M863
ORIEN K5 11 PALOW K5 11 N 1  26 179 V274
ORIEN K5 11 SARAN K5 11 N 1  26 179 V274
ORIKA SA 11 SIPOB SA 11 N 2 250 450 UT700
  ORI LT  2 ARSUG LT 11 N 2 285 660 UT284
  ORI LT  2 IPDAL LT 11 N 2 285 660 UT284
ORINO YM 11 CANTY YM 11 F 2   0 600 Q923
ORION K3 11 RANSO K3 11 N 1 100 179 V132
ORION K3 11 WILVA K3 11 N 1  63 179 V216
ORIPA NZ 11 UPSOD NZ 11 N 1   0 460 Q202
ORIPA NZ 11 UPSOD NZ 11 N 2   0 460 Q202
ORIST EG 11 ERGUM EG 11 F 1 130 460 L982
ORIST EG 11 ERGUM EG 11 F 2 130 460 L982
ORIST EG 11 VEXEN EG 11 F 1 130 430 Y110
ORIST EG 11 VEXEN EG 11 F 2 130 430 Y110
ORITO SV 11 ATONO SV 11 F 1 100 245 W6
ORITO SV 11   MIQ SV  3 F 1  50 245 G442
ORIXA ZY 11 TEKAM ZS 11 N 1   0 600 V68
ORIXA ZY 11 TEKAM ZS 11 N 2   0 600 V68
ORKAN FA 11 RUDAS FB 11 N 1 145 245 G853
ORKAN FA 11 RUDAS FB 11 N 2 245 280 G853-UG853
ORKAN FA 11 UTRUK FA 11 N 1 145 245 G853
ORKAN FA 11 UTRUK FA 11 N 2 245 280 G853-UG853
ORKOB OO 11 LUBAT OM 11 F 1  95 255 T891
ORKOB OO 11 LUBAT OM 11 F 2  95 255 T891
ORKOB OO 11 MIVEK OM 11 F 1  45 255 B540
ORKOB OO 11 MIVEK OM 11 F 2  45 255 B540
ORKUM LF 11 ELSAG LF 11 F 1 115 195 M603
ORKUM LF 11 ELSAG LF 11 F 2 195 500 UM603
ORLEK OE 11 GINTO OT 11 F 1  45 460 L681
ORLEK OE 11 GINTO OT 11 F 2  45 460 L681
ORLES OE 11 DEDGI OE 11 F 1 180 600 R23
ORLES OE 11 DEDGI OE 11 F 2 180 600 R23
ORLEV LL 11 TAPUZ LL 11 F 1  50 600 L53
ORLEV LL 11 TAPUZ LL 11 F 2  50 600 L53
ORLEX HE 11 ALKED HE 11 F 1 160 460 P557
ORLEX HE 11 ALKED HE 11 F 2 160 460 P557
ORLID VA 11 UNRIV VA 11 N 1 100 460 G450
ORLID VA 11 UNRIV VA 11 N 2 100 460 G450
ORLIM HT 11 UMTAP HT 11 N 2 245 600 UL431
ORLIM HT 11 UTALA FW 11 N 2 245 600 UL431
  ORL K7  3 BITHO K7 11 N 1  27 450 AR6
  ORL K7  3 BITHO K7 11 N 2  27 450 AR6
  ORL K7  3 CAMBE K7 11 N 1  20 179 V533
  ORL K7  3 MALET K7 11 N 1  27 600 AR15
  ORL K7  3 MALET K7 11 N 2  27 600 AR15
  ORL K7  3 MAMBO K7 11 N 1  20 179 V159-V295
  ORL K7  3 OVIDO K7 11 N 1  20 179 V533
  ORL K7  3 PAOLA K7 11 N 1  28 179 V267
  ORL K7  3 PRESK K7 11 N 1  20 179 V159
  ORL K7  3 SABOT K7 11 N 1  27 179 V295-V531
ORLOM FS 11 OTKIR VA 11 N 1  65 245 M307
ORLOM FS 11 OTKIR VA 11 N 2 245 600 UM307
ORLOM FS 11 TILOM FS 11 N 1   0 600 T126
ORLOM FS 11 TILOM FS 11 N 2   0 600 T126
ORLUP OB 11 ITMUB OB 11 F 1  45 460 L721
ORLUP OB 11 ITMUB OB 11 F 2  45 460 L721
ORLUP OB 11 VELAK OB 11 F 1  45 460 L602-M600
ORLUP OB 11 VELAK OB 11 F 2  45 460 L602-M600-T557-T602
ORMAD OE 11 IMROV OE 11 F 1 160 600 M321
ORMAD OE 11 IMROV OE 11 F 2 160 600 M321
ORMAD OE 11 LAKRO OE 11 F 1 115 600 A424
ORMAD OE 11 LAKRO OE 11 F 2 115 600 A424
ORMAN LT 11 ERGUN LT 11 F 1 195 285 P975
ORMAN LT 11 ERGUN LT 11 F 2 285 660 UP975
ORMAN LT 11 OSRIN LT 11 N 1 110 285 T276-W309
ORMAN LT 11 OSRIN LT 11 N 2 285 660 UT276-UW309
ORMEK OE 11 DEGVU OE 11 F 1 150 600 A424
ORMEK OE 11 DEGVU OE 11 F 2 150 600 A424
ORMID OT 11 DASLO OT 11 F 1  45 460 P699-Y856
ORMID OT 11 DASLO OT 11 F 2  45 460 P699-Y856
ORMUT US 11 URENA US 11 N 2 265 540 T660
ORNAD FA 11   VMA FQ  3 F 1  90 145 G653
ORNAD FA 11   VMA FQ  3 F 2 150 280 UG653-UT122
ORNAK OB 11 SOLEM OB 11 F 1  45 460 A453-M600
ORNAK OB 11 SOLEM OB 11 F 2  45 460 A453-M600
ORNAL OJ 11 ZELAF OJ 11 N 1 310 600 UM690
ORNAL OJ 11 ZELAF OJ 11 N 2 310 600 UM690
ORNAS HE 11 SOBAX HE 11 F 1 160 460 M872
ORNAS HE 11 SOBAX HE 11 F 2 160 460 M872
ORNEL OM 11 ELUDA OM 11 F 1  45 600 M560
ORNEL OM 11 ELUDA OM 11 F 2  45 600 M560
ORNEL OM 11 RETAS OM 11 F 2 155 600 N685
ORNIL OE 11 TOTAD OE 11 N 1 160 600 A788
ORNIL OE 11 TOTAD OE 11 N 2 160 600 A788
ORNIS OY 11 PARIM OY 11 N 1 170 600 N303
ORNIS OY 11 PARIM OY 11 N 2 170 600 N303
ORNIS OY 11 SALEH OY 11 N 1 170 600 A408
ORNIS OY 11 SALEH OY 11 N 2 170 600 A408
  ORN UW  3 PIMAM UW 11 N 1  65 540 M162
  ORN UW  3 PIMAM UW 11 N 2  65 540 M162
  ORN UW  3 RONIB UW 11 N 1  65 540 M162
  ORN UW  3 RONIB UW 11 N 2  65 540 M162
OROBI SB 11 EDPIX SB 11 F 2 250 600 UZ71
OROBI SB 11 SIPEV SB 11 N 2 250 600 UM548
ORODI SV 11 ORITO SV 11 F 1 100 245 W6
ORODO ZH 11 KARVU ZB 11 F 1   0 600 W62
ORODO ZH 11 KARVU ZB 11 F 2   0 600 W62
ORODO ZH 11 LEBUN ZB 11 F 1   0 600 W56
ORODO ZH 11 LEBUN ZB 11 F 2   0 600 W56
OROMU SL 11 XOLAT SL 11 N 2 250 600 UL793
OROPI NZ 11    TG NZ  2 F 1   0 460 Y505
OROPI NZ 11    TG NZ  2 F 2   0 460 Y505
OROTI VI 11 BIBVA VI 11 F 2 290 460 Z7
OROTI VI 11 BUTOP VI 11 F 1  85 460 A589
OROTI VI 11 BUTOP VI 11 F 2  85 460 A589
OROTI VI 11 UXIDA VI 11 F 1 125 195 W25
OROTU ZS 11 SAPIN ZS 11 N 1   0 600 A470
OROTU ZS 11 SAPIN ZS 11 N 2   0 600 A470
OROTU ZS 11 TESIG ZS 11 N 1   0 600 A470
OROTU ZS 11 TESIG ZS 11 N 2   0 600 A470
OROTU ZS 11 UPKEK ZS 11 N 1   0 600 V7
OROTU ZS 11 UPKEK ZS 11 N 2   0 600 V7
OROVI VD 11 TUPGO VT 11 F 1 100 460 M633
OROVI VD 11 TUPGO VT 11 F 2 100 460 M633
OROVI VD 11 VIBUN VD 11 N 1  60 460 W14
OROVI VD 11 VIBUN VD 11 N 2  60 460 W14
ORPAB UT 11 MIDMO OI 11 N 1 160 600 G775
ORPAB UT 11 MIDMO OI 11 N 2 160 600 G775
ORPAS UN 11 OTGEN UN 11 N 1  65 540 G831
ORPAS UN 11 OTGEN UN 11 N 2  65 540 G831
ORPAS UN 11 RALEG UN 11 N 1 165 540 B955
ORPAS UN 11 RALEG UN 11 N 2 165 540 B955
ORPAS UN 11 RUBID UN 11 N 1  65 540 G831
ORPAS UN 11 RUBID UN 11 N 2  65 540 G831
ORPAZ LL 11 ADLOD LL 11 F 1  60 600 N134
ORPAZ LL 11 ADLOD LL 11 F 2  60 600 N134
ORPEE K7 11 ZADEL K7 11 N 1  27 175 T214
ORPEN OI 11 SERDU OI 11 F 2 200 600 M317
ORRAL MR 11 PELDA MR 11 N 1 100 190 G439
ORRAL MR 11 PELDA MR 11 N 2 200 600 UM328
ORRAL MR 11 SAINO MR 11 N 1 100 190 G439
ORRAL MR 11 SAINO MR 11 N 2 200 600 UM328
ORRIS RC 11 TUNNY RC 11 N 1  60 600 B591
ORRIS RC 11 TUNNY RC 11 N 2  60 600 B591
ORSAL OE 11 PAXAN OE 11 N 1 160 600 T503
ORSAL OE 11 PAXAN OE 11 N 2 160 600 T503
ORSAL OE 11 RASMO OE 11 N 1 245 600 L550
ORSAL OE 11 RASMO OE 11 N 2 245 600 L550
ORSAL OE 11 TAMRO OE 11 N 1 160 600 T503
ORSAL OE 11 TAMRO OE 11 N 2 160 600 T503
ORSAL OE 11 TOLDI OE 11 N 1 245 600 L550
ORSAL OE 11 TOLDI OE 11 N 2 245 600 L550
ORSAR OI 11 GIBIB OM 11 F 1  45 600 R784
ORSAR OI 11 GIBIB OM 11 F 2  45 600 R784
ORSAR OI 11 LUDAM OM 11 F 1  45 600 G666
ORSAR OI 11 LUDAM OM 11 F 2  45 600 G666
ORSEM OE 11   ABH OE  3 F 1 170 600 V700
ORSEM OE 11   ABH OE  3 F 2 170 600 V700
ORSEM OE 11 PUROP OE 11 F 1 170 600 V701
ORSEM OE 11 PUROP OE 11 F 2 170 600 V701
ORSER HK 11 XABON HK 11 N 2 245 600 UL434
ORSIS OT 11 ENANO OT 11 F 1  45 460 N685
ORSIS OT 11 ENANO OT 11 F 2  45 460 N685-Y604-Z622
ORSIT OO 11 VELIK OO 11 F 1 265 600 N315
ORSIT OO 11 VELIK OO 11 F 2 265 600 N315
ORSIT OO 11 VUTAP OO 11 N 1 150 600 B400
ORSIT OO 11 VUTAP OO 11 N 2 150 600 B400
ORSOK OI 11 SOGOT OI 11 N 1 150 600 G663
ORSOK OI 11 SOGOT OI 11 N 2 150 600 G663
ORSOL OB 11 ITNAS OB 11 F 1  45 460 L602-L934-T602-T934
ORSOL OB 11 ITNAS OB 11 F 2  45 460 L602-L934-T602-T934
ORSOM LI 11 TIGRA LI 11 N 1 100 305 L995
ORSOM LI 11 TIGRA LI 11 N 2 100 305 L995
ORSON K6 11 RAGER K6 11 N 1  44 179 V252
ORSOP UU 11 SIVNI UU 11 F 1  65 540 T751
ORSOP UU 11 SIVNI UU 11 F 2  65 540 T751
ORSOR UH 11 OSKET UH 11 N 1  85 540 A812
ORSOR UH 11 OSKET UH 11 N 2  85 540 A812
ORSOX EP 11 NUMBA EP 11 F 1 100 660 T738
ORSOX EP 11 NUMBA EP 11 F 2 100 660 T738
ORSOX EP 11 VAKNU EP 11 N 1 100 285 M992
ORSOX EP 11 VAKNU EP 11 N 2 100 285 M992
ORSUN UH 11 ROMBA UH 11 N 1  85 265 A800
ORSUN UH 11 ROMBA UH 11 N 2 265 540 T536
ORSUP GM 11 SACDA DA 11 N 2 310 455 UZ888
ORSUR UL 11 KERIS UL 11 F 1  55 540 P989
ORSUR UL 11 KERIS UL 11 F 2  55 540 P989
ORSUR UL 11 OSKEM UL 11 F 1  55 540 M856
ORSUR UL 11 OSKEM UL 11 F 2  55 540 M856
ORSUS UK 11 ODNIV UK 11 F 1  85 660 M70
ORSUS UK 11 ODNIV UK 11 F 2  85 660 M70
ORSUS UK 11 TOVPU UK 11 N 1 105 660 M987
ORSUS UK 11 TOVPU UK 11 N 2 105 660 M987
ORTAC EG 11 DOMOK LF 11 F 1 115 195 Q41
ORTAC EG 11 THRED EG 11 N 1  60 130 Q41
ORTAG ED 11 ESEGU ED 11 F 1 215 225 T177
ORTAG ED 11 KUMER ED 11 F 1  60 315 Q230
